city_st,year,pop,avg_m
"Cape Canaveral, FL",1994,8477.570666666667,0
"Cape Canaveral, FL",1996,8616.016,0.0107992
"Cape Canaveral, FL",1997,8672.646333333334,0.010596
"Cape Canaveral, FL",1998,8724.974222222223,0.00288
"Cape Canaveral, FL",1999,8776.069,0.0194912
"Cape Canaveral, FL",2000,8829,0.0020946666666666666
"Cape Canaveral, FL",2001,8886.614,0.00216
"Cape Canaveral, FL",2002,8950.867555555556,0
"Cape Canaveral, FL",2003,9023.494666666667,0.01296
"Cape Canaveral, FL",2004,9106.229333333333,0.010318666666666667
"Cape Canaveral, FL",2005,9200.805555555557,0.018345333333333335
"Cape Canaveral, FL",2007,9432.418666666666,0.00648
"Cape Canaveral, FL",2008,9572.923555555555,0.0024768
"Cape Coral, FL",1993,84244.44525,0.00216
"Cape Coral, FL",1996,91740.67521428571,0.0112312
"Cape Coral, FL",1998,96700.159,0
"Cape Coral, FL",2000,102286,0.0061200000000000004
"Cape Coral, FL",2003,112935.3799375,0.00432
"Cape May, NJ",2006,3711.967237113402,0.00432
"Cape May, NJ",2008,3645.012824742268,0
"Capitola, CA",2002,9978.225314194577,0
"Carlsbad, CA",2001,79897.41674038462,0.01728
"Carlsbad, CA",2002,81717.60753846154,0.008798666666666666
"Carlsbad, CA",2009,101268.5167403846,0.009
"Carlstadt, NJ",2008,6156.979499149682,0
"Carmel-By-The-Sea, CA",2002,4050.852578055965,0
"Carpinteria, CA",2002,14055.914679425838,0
"Carson, CA",2002,90711.92709523808,0.006599
"Carson, CA",2009,91915.20999107145,0.009
"Carteret, NJ",2008,22533.20311485897,0
"Cedarhurst, NY",1998,6038.547527491409,0.0032400000000000003
"Cedarhurst, NY",2008,6557.732337506137,0
"Central Falls, RI",1989,17498.77317547715,0.042589
"Central Falls, RI",1990,17637,0
"Central Falls, RI",1991,17776.400028595785,0.00198
"Central Falls, RI",1992,17915.599412285108,0.00629575
"Central Falls, RI",1993,18053.815057191572,0.002112
"Central Falls, RI",1994,18190.26386943879,0.006098571428571429
"Central Falls, RI",1995,18324.16275515037,0.02015866666666667
"Central Falls, RI",1996,18454.72862044992,0.021693
"Central Falls, RI",1997,18581.17837146105,0.007392857142857143
"Central Falls, RI",1998,18702.728914307365,0.004976
"Central Falls, RI",1999,18818.59715511248,0.0015004444444444444
"Central Falls, RI",2000,18928,0.0063232
"Central Falls, RI",2001,19030.036204072934,0.004785176470588235
"Central Falls, RI",2002,19123.331918351883,0.0011161290322580645
"Central Falls, RI",2003,19206.395142836845,0.013617846153846154
"Central Falls, RI",2004,19277.733877527822,0.007227
"Central Falls, RI",2005,19335.856122424815,0.010696
"Central Falls, RI",2006,19379.269877527822,0.0061600000000000005
"Central Falls, RI",2007,19406.483142836845,0.005468
"Central Falls, RI",2008,19416.00391835188,0.0029054117647058825
"Centralia, WA",2002,15277.31870399145,0.032397333333333334
"Chalfont, PA",2008,4106.688,0
"Charleston, SC",1996,89464.92037078939,0
"Chatham, NJ",2008,8907.652020611473,0
"Chelsea, MA",1990,28710,0
"Chelsea, MA",1991,29373.684516663987,0.0018276923076923077
"Chelsea, MA",1992,30054.978249731023,0.008639666666666667
"Chelsea, MA",1993,30745.05403332797,7.957894736842105e-4
"Chelsea, MA",1994,31435.084701581683,0.0079725
"Chelsea, MA",1995,32116.24308861902,0.02015866666666667
"Chelsea, MA",1996,32779.70202856683,0.0162935
"Chelsea, MA",1997,33416.63435555198,0.00534
"Chelsea, MA",1998,34018.21290370132,0.004536774193548387
"Chelsea, MA",1999,34575.61050714171,0.001418
"Chelsea, MA",2000,35080,0.0032771111111111113
"Chelsea, MA",2001,35522.46474404858,0.005844
"Chelsea, MA",2002,35893.730211641916,9.76774193548387e-4
"Chelsea, MA",2003,36184.43240278001,0.012787076923076924
"Chelsea, MA",2004,36385.207317462875,0.007443
"Chelsea, MA",2005,36486.690955690494,0.011936666666666667
"Chelsea, MA",2006,36479.51931746287,0.002289666666666667
"Chelsea, MA",2007,36354.32840278001,0.004809066666666666
"Chelsea, MA",2008,36101.75421164191,0.0036472380952380953
"Chesapeake, VA",2008,221303.82133333333,0.00135
"Chester, NY",2008,3836.28,0
"Chester, PA",2008,34152.21986672691,0
"Chestnut Ridge, NY",2008,7916.6,0
"Chino Hills, CA",2002,70059.4,0.006599
"Chino Hills, CA",2009,74937.175,0.009
"Chino, CA",2002,68452.50400394623,0.006599
"Chula Vista, CA",2001,178104.48661588732,0.02052
"Chula Vista, CA",2002,183086.26065046637,0.013198
"Chula Vista, CA",2009,233854.76661588735,0.009
"Clayton, CA",2002,11192.722666666668,0
"Clayton, NJ",2006,7828.087349282297,0.00432
"Clayton, NJ",2008,8018.583566188197,0
"Clearwater, FL",1996,105190.38138509104,0.009179
"Clearwater, FL",2000,108787,0.00144
"Clementon, NJ",2006,4855.699895568533,0.00432
"Clementon, NJ",2008,4898.967930379022,0
"Cliffside Park, NJ",2008,23988.728057878077,0
"Clifton Heights, PA",2008,6634.056371603568,0
"Clifton, NJ",2008,83748.43867673048,0
"Closter, NJ",2008,8432.68132279858,0
"Cloverdale, CA",2002,7243.429134809922,0
"Clyde Hill, WA",2002,2897.679111111111,0
"Cocoa Beach, FL",1994,12441.369571428571,0
"Cocoa Beach, FL",1996,12513.713285714286,0.005399999999999999
"Cocoa Beach, FL",1997,12527.937,0.014128
"Cocoa Beach, FL",1998,12527.438,0.00288
"Cocoa Beach, FL",1999,12512.14832142857,0.0194912
"Cocoa Beach, FL",2000,12482,0.0020946666666666666
"Cocoa Beach, FL",2001,12436.807732142855,0.00216
"Cocoa Beach, FL",2002,12375.916857142856,0
"Cocoa Beach, FL",2003,12298.555375,0.01296
"Cocoa Beach, FL",2004,12203.951285714284,0.010318666666666667
"Cocoa Beach, FL",2005,12091.332589285714,0.018345333333333335
"Cocoa Beach, FL",2007,11808.963375,0.00648
"Cocoa Beach, FL",2008,11637.668857142857,0.001164
"Cocoa, FL",1994,17456.94825128205,0
"Cocoa, FL",1996,17121.48856923077,0.005399999999999999
"Cocoa, FL",1997,16935.163887179486,0.0169536
"Cocoa, FL",1998,16748.685924786325,0.00288
"Cocoa, FL",1999,16571.23714230769,0.024364
"Cocoa, FL",2000,16412,0.002062
"Cocoa, FL",2001,16279.455548076923,0.00288
"Cocoa, FL",2003,16116.44494551282,0.01296
"Cocoa, FL",2004,16095.926794871795,0.010318666666666667
"Cocoa, FL",2005,16122.69874465812,0.0037600000000000003
"Cocoa, FL",2008,16536.495196581196,0.0015520000000000002
"Coconut Creek, FL",1987,21589.278999999995,0.002778
"Coconut Creek, FL",1990,27485,0.0216
"Coconut Creek, FL",1991,29350.083,0.00324
"Coconut Creek, FL",1992,31162.384,0.004482333333333333
"Coconut Creek, FL",1993,32920.281,0.0018116923076923076
"Coconut Creek, FL",1994,34622.152,0.003458933333333333
"Coconut Creek, FL",1995,36266.375,0.007919666666666667
"Coconut Creek, FL",1996,37851.328,0.012203499999999999
"Coconut Creek, FL",1997,39375.389,0.00803309090909091
"Coconut Creek, FL",1998,40836.936,0.0023216
"Coconut Creek, FL",1999,42234.346999999994,0.013859111111111112
"Coconut Creek, FL",2000,43566,0.00819090909090909
"Coconut Creek, FL",2001,44830.273,0.00592
"Coconut Creek, FL",2002,46025.544,0.00216
"Coconut Creek, FL",2003,47150.191,0.00264
"Coconut Creek, FL",2004,48202.592,0.008088
"Coconut Creek, FL",2005,49181.125,0.02006866666666667
"Coconut Creek, FL",2006,50084.168,0.0041105
"Coconut Creek, FL",2007,50910.099,0.004124
"Coconut Creek, FL",2008,51657.296,7.2e-4
"Collingdale, PA",2008,8662.264025527737,0
"Collingswood, NJ",2008,13896.9504922103,0
"Commerce, CA",2002,12575.818333333333,0
"Commerce, CA",2009,12762.5528125,0.009
"Concord, CA",2002,123153.09239426542,0
"Conshohocken, PA",2008,7671.954986724465,0
"Cooper City, FL",1987,17714.7035,0.001236
"Cooper City, FL",1991,21738.1295,0
"Cooper City, FL",1992,22638.607111111112,0.004889818181818182
"Cooper City, FL",1993,23490.5665,0.0010592
"Cooper City, FL",1994,24292.141333333333,6.646153846153846e-4
"Cooper City, FL",1995,25041.465277777777,0.007919666666666667
"Cooper City, FL",1996,25736.672,0.012806545454545454
"Cooper City, FL",1997,26375.895166666665,0.0052840000000000005
"Cooper City, FL",1998,26957.26844444445,0.0027145454545454547
"Cooper City, FL",1999,27478.9255,0.011458
"Cooper City, FL",2000,27939,0.009488333333333333
"Cooper City, FL",2001,28335.4305,0.004783666666666667
"Cooper City, FL",2002,28665.375111111112,0.00216
"Cooper City, FL",2003,28925.796833333337,0.0024000000000000002
"Cooper City, FL",2004,29113.658666666663,0.006290666666666667
"Cooper City, FL",2005,29225.92361111111,0.011255428571428572
"Cooper City, FL",2006,29259.554666666667,0.0038937777777777777
"Cooper City, FL",2007,29211.514833333335,0.003535
"Cooper City, FL",2008,29078.767111111112,8.64e-4
"Coos Bay, OR",2002,15431.95944999905,0
"Coquille, OR",2002,4187.212841035764,0
"Coral Gables, FL",1987,40789.020456028855,0.001236
"Coral Gables, FL",1991,40017.722398660255,0
"Coral Gables, FL",1992,40029.03729302645,0.004137538461538462
"Coral Gables, FL",1993,40117.31229732051,7.2e-4
"Coral Gables, FL",1994,40274.91502576434,7.854545454545455e-4
"Coral Gables, FL",1995,40494.21309257987,0.009179666666666668
"Coral Gables, FL",1996,40767.57411198901,0.010831466666666666
"Coral Gables, FL",1997,41087.365698213674,0.004614571428571429
"Coral Gables, FL",1998,41445.95546547578,0.0024630769230769233
"Coral Gables, FL",1999,41835.711027997255,0.028488285714285716
"Coral Gables, FL",2000,42249,0.00755125
"Coral Gables, FL",2001,42678.972893335624,0.004218222222222222
"Coral Gables, FL",2002,43121.91181037444,0.014376499999999999
"Coral Gables, FL",2003,43574.88175111645,0.0019636363636363636
"Coral Gables, FL",2004,44034.94771556166,0.006290666666666667
"Coral Gables, FL",2005,44499.174703710065,0.002332
"Coral Gables, FL",2006,44964.62771556166,0.004142
"Coral Gables, FL",2007,45428.37175111646,3.5999999999999997e-4
"Coral Gables, FL",2008,45887.47181037444,0.00108
"Coral Springs, FL",1987,66483.2065,0.001236
"Coral Springs, FL",1991,83795.1155,0.00324
"Coral Springs, FL",1992,88126.49511111111,0.005976444444444444
"Coral Springs, FL",1993,92399.7885,0.001962666666666667
"Coral Springs, FL",1994,96577.64533333332,6.646153846153846e-4
"Coral Springs, FL",1995,100622.71527777778,0.007919666666666667
"Coral Springs, FL",1996,104497.648,0.012203499999999999
"Coral Springs, FL",1997,108165.09316666666,0.00803309090909091
"Coral Springs, FL",1998,111587.70044444445,0.0023216
"Coral Springs, FL",1999,114728.1195,0.013859111111111112
"Coral Springs, FL",2000,117549,0.00819090909090909
"Coral Springs, FL",2001,120014.1215,0.00592
"Coral Springs, FL",2002,122091.78311111112,0.00216
"Coral Springs, FL",2003,123751.41383333334,0.0027
"Coral Springs, FL",2004,124962.44266666668,0.009436
"Coral Springs, FL",2005,125694.29861111112,0.02006866666666667
"Coral Springs, FL",2006,125916.41066666666,0.0041105
"Coral Springs, FL",2007,125598.20783333332,0.004124
"Coral Springs, FL",2008,124709.11911111113,7.2e-4
"Cornwall-On-Hudson, NY",2008,3029.1046666666666,0
"Corona, CA",2002,133178.04184329484,0.008798666666666666
"Corona, CA",2009,151505.38853685334,0.009
"Coronado, CA",2001,23490.730117912182,0.02052
"Coronado, CA",2002,22881.719320732773,0.008798666666666666
"Coronado, CA",2009,19251.026117912184,0.009
"Corte Madera, CA",2002,9227.18032400589,0
"Costa Mesa, CA",2001,109483.34402884616,0.01728
"Costa Mesa, CA",2002,110127.28627350429,0.006599
"Costa Mesa, CA",2009,110588.58002884616,0.009
"Cotati, CA",2002,6565.064857142857,0
"Covina, CA",2002,46981.953625847826,0
"Covington, WA",2002,14541.4,0
"Cranston, RI",1987,74429.56386466132,0
"Cranston, RI",1989,75537.56941950103,0.042589
"Cranston, RI",1990,76060,0
"Cranston, RI",1991,76538.58858563082,0.001944
"Cranston, RI",1992,76972.88655405722,0.006052470588235295
"Cranston, RI",1993,77366.36217126163,0.0020438709677419353
"Cranston, RI",1994,77722.48370322648,0.00644075
"Cranston, RI",1995,78044.71941593416,0.021058666666666667
"Cranston, RI",1996,78336.53757536711,0.021693
"Cranston, RI",1997,78601.40644750776,0.007392857142857143
"Cranston, RI",1998,78842.7942983385,0.0051456
"Cranston, RI",1999,79064.16939384177,0.001688
"Cranston, RI",2000,79269,0.0072959999999999995
"Cranston, RI",2001,79459.97100513185,0.004785176470588235
"Cranston, RI",2002,79636.63378690107,0.0010814285714285715
"Cranston, RI",2003,79797.75634530766,0.01570109090909091
"Cranston, RI",2004,79942.1066803516,0.007655294117647059
"Cranston, RI",2005,80068.45279203291,0.01146
"Cranston, RI",2006,80175.5626803516,0.0061600000000000005
"Cranston, RI",2007,80262.20434530765,0.0030028
"Cranston, RI",2008,80327.14578690106,0.0038021176470588234
"Cresskill, NJ",2008,8342.742392344499,0
"Crisfield, MD",2006,2685.284991990272,0.00864
"Croton-On-Hudson, NY",2008,8010.914461538461,0
"Cudahy, CA",2002,24192.949333333338,0
"Cudahy, CA",2009,23867.923,0.009
"Culver City, CA",2002,38827.69678816888,0
"Culver City, CA",2009,38868.254443344995,0.009
"Cupertino, CA",2002,52647.86709401709,0
"Cypress, CA",2002,46851.99009888357,0.006599
"Cypress, CA",2009,47856.57843062201,0.009
"Dade City, FL",1996,5987.156030769231,0
"Daly City, CA",2002,104600.40101595483,0
"Dana Point, CA",2001,34791.73521428571,0.01728
"Dana Point, CA",2002,34470.155047619046,0.008798666666666666
"Dana Point, CA",2009,33227.251214285716,0.009
"Danbury, CT",2008,80336.07510115915,0
"Dania Beach, FL",1987,12332.7068,0.002778
"Dania Beach, FL",1990,13024,0.0216
"Dania Beach, FL",1991,13423.3846,0.0025919999999999997
"Dania Beach, FL",1992,13911.405688888888,0.003842
"Dania Beach, FL",1993,14480.1842,0.0018116923076923076
"Dania Beach, FL",1994,15121.841066666668,0.003458933333333333
"Dania Beach, FL",1995,15828.497222222222,0.007919666666666667
"Dania Beach, FL",1996,16592.2736,0.010446181818181818
"Dania Beach, FL",1997,17405.291133333332,0.0052840000000000005
"Dania Beach, FL",1998,18259.670755555555,0.0027145454545454547
"Dania Beach, FL",1999,19147.5334,0.011458
"Dania Beach, FL",2000,20061,0.009488333333333333
"Dania Beach, FL",2001,20992.96,0.004783666666666667
"Dania Beach, FL",2002,21939.376888888888,0.00216
"Dania Beach, FL",2003,22896.982666666667,0.002376
"Dania Beach, FL",2004,23862.509333333335,0.006290666666666667
"Dania Beach, FL",2005,24832.68888888889,0.015788
"Dania Beach, FL",2006,25804.253333333338,0.0038937777777777777
"Dania Beach, FL",2007,26773.934666666668,0.003535
"Dania Beach, FL",2008,27738.464888888888,8.64e-4
"Danielson, CT",1989,4455.819446428572,0.0032979999999999997
"Danielson, CT",1991,4425.62225,0.001944
"Danielson, CT",1992,4409.710380952381,0.0068865714285714285
"Danielson, CT",1993,4393.2795,0.002262857142857143
"Danielson, CT",1994,4376.344714285714,0.007674
"Danielson, CT",1995,4358.921130952381,0.02015866666666667
"Danielson, CT",1996,4341.023857142857,0.021364666666666667
"Danielson, CT",1997,4322.668,0.007392857142857143
"Danielson, CT",1998,4303.868666666666,0.006141925925925926
"Danielson, CT",1999,4284.640964285714,0.00216
"Danielson, CT",2000,4265,0.009120444444444445
"Danielson, CT",2001,4244.962696428572,0.005810571428571429
"Danielson, CT",2002,4224.553238095238,9.984615384615386e-4
"Danielson, CT",2003,4203.797625,0.00845111111111111
"Danielson, CT",2004,4182.7218571428575,0.0097024
"Danielson, CT",2005,4161.351934523809,0.01337
"Danielson, CT",2006,4139.713857142857,0.006671692307692308
"Danielson, CT",2007,4117.833625,0.0032134999999999998
"Danielson, CT",2008,4095.7372380952384,0.0033476923076923076
"Darby, PA",2008,10402.41638967817,0
"Daytona Beach Shores, FL",2000,4299,0.001964
"Daytona Beach Shores, FL",2001,4293.8,0.00432
"Daytona Beach Shores, FL",2003,4283.4,0.01296
"Daytona Beach Shores, FL",2004,4278.2,0
"Daytona Beach Shores, FL",2005,4273,0.0018800000000000002
"Daytona Beach Shores, FL",2008,4257.4,0
"Debary, FL",2000,15559,0.001964
"Debary, FL",2001,15935.1,0.00864
"Debary, FL",2004,17063.4,0
"Debary, FL",2005,17439.5,0.0025066666666666666
"Del Mar, CA",2001,4348.531821428572,0.02052
"Del Mar, CA",2002,4310.504571428572,0.008798666666666666
"Del Mar, CA",2009,4159.447821428572,0.009
"Deland, FL",1996,18708.108071032188,0.00648
"Deland, FL",1997,19222.0834996917,0.019706
"Deland, FL",1998,19762.978999794468,0.00864
"Deland, FL",1999,20325.412017758048,0.03183066666666667
"Deland, FL",2000,20904,0.001964
"Deland, FL",2004,23313.003071648785,0
"Deland, FL",2005,23930.469866300817,0.0025066666666666666
"Delray Beach, FL",1987,43330.537165384616,0.002778
"Delray Beach, FL",1990,47181,0.0216
"Delray Beach, FL",1991,48543.38340769231,0.0025919999999999997
"Delray Beach, FL",1992,49937.11991111111,0.003842
"Delray Beach, FL",1993,51343.911815384614,0.0018116923076923076
"Delray Beach, FL",1994,52745.46142564103,0.00324275
"Delray Beach, FL",1995,54123.47104700855,0.007642769230769231
"Delray Beach, FL",1996,55459.642984615384,0.012203499999999999
"Delray Beach, FL",1997,56735.679543589744,0.00803309090909091
"Delray Beach, FL",1998,57933.28302905983,0.002579555555555556
"Delray Beach, FL",1999,59034.15574615385,0.0124732
"Delray Beach, FL",2000,60020,0.008387272727272728
"Delray Beach, FL",2001,60873.513711538464,0.00592
"Delray Beach, FL",2002,61581.377264957264,0.00216
"Delray Beach, FL",2003,62131.26666025641,0.00264
"Delray Beach, FL",2004,62510.8578974359,0.013785333333333333
"Delray Beach, FL",2005,62707.82697649573,0.02006866666666667
"Delray Beach, FL",2006,62709.849897435895,0.004080571428571428
"Delray Beach, FL",2007,62504.60266025641,0.004124
"Delray Beach, FL",2008,62079.76126495727,8.64e-4
"Deltona, FL",1996,63138.048,0.00648
"Deltona, FL",1997,64876.3315,0.022496000000000002
"Deltona, FL",1998,66510.016,0.00288
"Deltona, FL",1999,68058.95449999999,0.03183066666666667
"Deltona, FL",2000,69543,0.001964
"Deltona, FL",2001,70982.0055,0.00864
"Deltona, FL",2004,75227.312,0.00108
"Deltona, FL",2005,76684.6875,0.0025066666666666666
"Deltona, FL",2008,81461.576,0
"Demarest, NJ",2008,4875.298142857143,0
"Derby, CT",1992,12208.706387991577,0.0054
"Derby, CT",1993,12219.23312391287,0.00108
"Derby, CT",1995,12251.214408643722,0.0054
"Derby, CT",1998,12325.248055072389,5.4e-4
"Derby, CT",2003,12512.832448369638,0
"Derby, CT",2005,12609.20529567814,0.024946
"Derby, CT",2008,12776.091389234009,0.0032228571428571428
"Diamond Bar, CA",2002,55552.22755555555,0.006599
"Dobbs Ferry, NY",2008,10924.838935684264,0
"Dover, DE",2008,35366.25341600714,0
"Dover, NH",1990,25042,0
"Dover, NH",1991,25262.97405890524,0.00216
"Dover, NH",1992,25465.88543057372,0.007096571428571429
"Dover, NH",1993,25654.44311781047,0
"Dover, NH",1994,25832.356123420497,0.00216
"Dover, NH",1995,26003.333450208804,0.046076
"Dover, NH",1996,26171.084100980406,0.004318666666666667
"Dover, NH",1997,26339.317078540316,0.001832
"Dover, NH",1998,26511.741385693545,0.005877411764705882
"Dover, NH",1999,26692.0660252451,0.0016205714285714285
"Dover, NH",2000,26884,0.004486352941176471
"Dover, NH",2001,27090.981478962414,0.0050680000000000005
"Dover, NH",2002,27315.365295933185,1.8956521739130436e-4
"Dover, NH",2003,27559.235450912303,0.019024
"Dover, NH",2004,27824.675943899776,0.006857142857142857
"Dover, NH",2005,28113.7707748956,0.011689333333333333
"Dover, NH",2006,28428.603943899776,0.0014793684210526316
"Dover, NH",2007,28771.259450912305,0.0057985
"Dover, NH",2008,29143.821295933183,0.005022666666666667
"Dover, NJ",2008,18718.067737699836,0
"Doylestown, PA",2008,8270.732590596976,0
"Dublin, CA",2002,31934.33511111111,0
"Dumont, NJ",2008,17605.485038291605,0
"Dunedin, FL",1996,35118.48595215311,0.009179
"Dunedin, FL",2000,35691,0.00144
"Dunellen, NJ",2008,7148.407489445262,0
"Duvall, WA",2002,5013.16,0
"East Hills, NY",1998,6816.029358851674,0.0032400000000000003
"East Hills, NY",2008,6947.300172248803,0
