oceans,regions,sub_regions,sampling_method,measurement,unit,density_range,density_class,date,season,year,density_marker_size,city_st,pop,pop_rescaled,geometry,lon,lat
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-02-04,Winter,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9594, 32.7865)",-79.9594,32.78649999999999
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-08-28,Summer,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9037, 32.7507)",-79.9037,32.75070000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-30,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.928, 32.7866)",-79.928,32.7866
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-03-03,Spring,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9598, 32.7869)",-79.9598,32.7869
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-10-09,Fall,2019,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9613, 32.788)",-79.9613,32.788
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-27,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9663, 32.87)",-79.9663,32.87
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-21,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9346, 32.8023)",-79.93460000000002,32.8023
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-08-28,Summer,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9156, 32.7794)",-79.9156,32.77940000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-09-27,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8452, 32.7554)",-79.8452,32.7554
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-10-02,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7761)",-79.9253,32.7761
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-27,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9036, 32.7508)",-79.9036,32.7508
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-22,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9059, 32.8021)",-79.9059,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-30,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9048, 32.7509)",-79.90480000000001,32.7509
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-17,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9597, 32.7868)",-79.9597,32.7868
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-10-26,Fall,2021,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9613, 32.788)",-79.9613,32.788
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-24,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.776)",-79.9252,32.77600000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-02-04,Winter,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.7758)",-79.9252,32.7758
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-10,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9249, 32.7879)",-79.9249,32.78789999999999
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-01-28,Winter,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9254, 32.7759)",-79.9254,32.7759
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-07-09,Summer,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9056, 32.7985)",-79.9056,32.79849999999999
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-22,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9038, 32.7509)",-79.9038,32.7509
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-18,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9708, 32.8698)",-79.9708,32.8698
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-02,Fall,2021,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9715, 32.8921)",-79.9715,32.8921
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-23,Fall,2021,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9711, 32.8916)",-79.9711,32.8916
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-27,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9056, 32.8023)",-79.9056,32.8023
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-11,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8569, 32.7566)",-79.8569,32.7566
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-03-17,Spring,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9668, 32.8695)",-79.9668,32.8695
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-27,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9281, 32.7866)",-79.9281,32.7866
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-24,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.894, 32.6914)",-79.894,32.6914
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-13,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9057, 32.8022)",-79.9057,32.8022
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-23,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7761)",-79.9253,32.7761
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-30,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9337, 32.802)",-79.9337,32.802
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-03-14,Spring,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9662, 32.8701)",-79.9662,32.8701
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-10-17,Fall,2019,4.75,"Charleston, SC",120083,1.43871661402552,"c(-79.9613, 32.788)",-79.9613,32.788
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-30,Spring,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9659, 32.8701)",-79.9659,32.870099999999994
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-31,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9002, 32.8429)",-79.9002,32.8429
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-08,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.935, 32.8027)",-79.935,32.80270000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-13,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8514, 32.7538)",-79.8514,32.7538
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-09-22,Fall,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-80.043, 32.8378)",-80.043,32.83780000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-11-08,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.966, 32.8703)",-79.966,32.8703
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-07,Spring,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9621, 32.7884)",-79.9621,32.7884
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-26,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9261, 32.7872)",-79.9261,32.7872
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-06-21,Summer,2019,10,"Charleston, SC",120083,1.43871661402552,"c(-79.855, 32.755)",-79.855,32.75500000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-24,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8408, 32.7563)",-79.8408,32.7563
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-10-29,Fall,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-80.043, 32.8378)",-80.043,32.83780000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-12-01,Winter,2021,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9635, 32.7899)",-79.9635,32.7899
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-03-13,Spring,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9337, 32.8021)",-79.9337,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-08-28,Summer,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9597, 32.7868)",-79.9597,32.7868
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-11,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9056, 32.8022)",-79.9056,32.8022
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-27,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9017, 32.7509)",-79.9017,32.7509
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-01,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9055, 32.8022)",-79.9055,32.8022
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-09,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7761)",-79.9253,32.7761
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-03-03,Spring,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9251, 32.7767)",-79.9251,32.7767
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-09-04,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.902, 32.7508)",-79.902,32.7508
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-17,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9338, 32.8021)",-79.9338,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-09-18,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9043, 32.7509)",-79.9043,32.7509
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-01,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9059, 32.8021)",-79.9059,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-21,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9905, 32.9109)",-79.9905,32.9109
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-14,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.926, 32.7873)",-79.926,32.7873
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-28,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8569, 32.7567)",-79.8569,32.7567
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-28,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8573, 32.7571)",-79.8573,32.7571
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-27,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9338, 32.8021)",-79.9338,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-05,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9337, 32.8021)",-79.9337,32.8021
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-02,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9321, 32.8026)",-79.9321,32.8026
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-10-04,Fall,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8472, 32.7545)",-79.8472,32.7545
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-07-02,Summer,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8591, 32.7587)",-79.8591,32.758700000000005
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-21,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9336, 32.8019)",-79.9336,32.8019
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-19,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9353, 32.8028)",-79.93530000000001,32.802800000000005
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-29,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.857, 32.757)",-79.857,32.757
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2021-11-30,Fall,2021,10,"Charleston, SC",120083,1.43871661402552,"c(-79.9656, 32.8695)",-79.9656,32.8695
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-08-31,Summer,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9493, 32.7787)",-79.9493,32.7787
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-22,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.858, 32.7575)",-79.858,32.75749999999999
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-12,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8977, 32.7518)",-79.8977,32.7518
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-24,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9056, 32.8022)",-79.9056,32.8022
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-20,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9322, 32.8028)",-79.9322,32.8028
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-24,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8684, 32.7772)",-79.8684,32.7772
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-10,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.935, 32.8026)",-79.935,32.8026
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-31,Winter,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7763)",-79.9253,32.77629999999999
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-15,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9384, 32.831)",-79.9384,32.831
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-08-04,Summer,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9249, 32.7778)",-79.9249,32.7778
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-27,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8572, 32.7571)",-79.8572,32.7571
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-09-18,Fall,2019,10,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7761)",-79.9253,32.7761
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-15,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9715, 32.8921)",-79.9715,32.8921
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-09-18,Fall,2020,4.75,"Charleston, SC",120083,1.43871661402552,"c(-80.1064, 32.7851)",-80.1064,32.78510000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-31,Winter,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8631, 32.7736)",-79.8631,32.7736
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-19,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9255, 32.7871)",-79.9255,32.7871
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-06-11,Summer,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8546, 32.7549)",-79.8546,32.7549
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-10-23,Fall,2019,4.75,"Charleston, SC",120083,1.43871661402552,"c(-79.9727, 32.7674)",-79.9727,32.767399999999995
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-25,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.966, 32.8702)",-79.966,32.8702
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-03-14,Spring,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9659, 32.8702)",-79.9659,32.8702
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-04-11,Spring,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8737, 32.783)",-79.8737,32.783
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-10-11,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.8554, 32.7553)",-79.8554,32.7553
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-19,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9661, 32.8705)",-79.9661,32.8705
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-08,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9047, 32.7509)",-79.9047,32.7509
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-02-10,Winter,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-80.0432, 32.8379)",-80.0432,32.8379
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-10-08,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.776)",-79.9252,32.77600000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-06,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.857, 32.757)",-79.857,32.757
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-03-13,Spring,2020,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9598, 32.7869)",-79.9598,32.7869
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-11,Winter,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9253, 32.7761)",-79.9253,32.7761
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-13,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.776)",-79.9252,32.77600000000001
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-18,Fall,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9261, 32.7872)",-79.9261,32.7872
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-09,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9164, 32.7539)",-79.9164,32.7539
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-13,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8411, 32.7564)",-79.8411,32.7564
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-12-07,Winter,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9659, 32.8703)",-79.9659,32.8703
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-11-23,Fall,2021,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9321, 32.8028)",-79.9321,32.8028
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-04,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9281, 32.7867)",-79.9281,32.7867
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-08,Spring,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9706, 32.8912)",-79.9706,32.8912
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2019-07-21,Summer,2019,10,"Charleston, SC",120083,1.43871661402552,"c(-79.8537, 32.7541)",-79.8537,32.7541
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-08-21,Summer,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9261, 32.7873)",-79.9261,32.7873
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-29,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.971, 32.8912)",-79.971,32.8912
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-22,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8631, 32.7736)",-79.8631,32.7736
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-27,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9281, 32.7866)",-79.9281,32.7866
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-02-22,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.966, 32.8701)",-79.966,32.8701
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-12-25,Winter,2019,3,"Charleston, SC",120083,1.43871661402552,"c(-79.9859, 32.8351)",-79.98590000000002,32.8351
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-26,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9254, 32.7762)",-79.9254,32.7762
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2022-01-27,Winter,2022,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9255, 32.7762)",-79.9255,32.7762
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-11-20,Fall,2019,4.75,"Charleston, SC",120083,1.43871661402552,"c(-79.9334, 32.7695)",-79.9334,32.7695
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-10,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.7759)",-79.9252,32.7759
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-28,Spring,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9342, 32.8024)",-79.9342,32.8024
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-17,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9251, 32.7767)",-79.9251,32.7767
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-10,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.935, 32.8028)",-79.935,32.8028
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-21,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.7759)",-79.9252,32.7759
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-27,Winter,2020,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8971, 32.7508)",-79.8971,32.7508
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-01-27,Winter,2022,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9727, 32.892)",-79.9727,32.892
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-16,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9042, 32.7509)",-79.9042,32.750899999999994
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-26,Fall,2019,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9656, 32.8942)",-79.9656,32.894200000000005
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-10-28,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.9252, 32.7767)",-79.9252,32.7767
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-19,Fall,2019,6.5,"Charleston, SC",120083,1.43871661402552,"c(-79.8344, 32.7586)",-79.8344,32.7586
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-05-28,Spring,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9263, 32.7872)",-79.9263,32.7872
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-14,Winter,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9346, 32.8025)",-79.93460000000002,32.802499999999995
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-07-31,Summer,2020,8.25,"Charleston, SC",120083,1.43871661402552,"c(-79.9266, 32.8139)",-79.9266,32.8139
