avg_m,pop,city_st,log_p,log_m
6.92e-4,4618.032,"Sequim, WA",3.664550970987677,1.000300427845427
0,5581.162377189969,"Sharon Hill, PA",3.7468024653471526,1
0.0054,36112.57482122182,"Shelton, CT",4.557670480625303,1.0023388808920566
0.00108,36424.45064878797,"Shelton, CT",4.561404933484477,1.000468784942128
0.0054,36985.65242935314,"Shelton, CT",4.568045026172137,1.0023388808920566
5.4e-4,37695.90028835021,"Shelton, CT",4.576305640842129,1.0002344557228784
0,38632.58047967168,"Shelton, CT",4.586964959516953,1
0.0035826666666666667,38940.48628532343,"Shelton, CT",4.590412523280474,1.0015531518095449
0.002208,39336.543222607,"Shelton, CT",4.5948072331079155,1.0009578651216728
0.0198664,8776.493618229704,"Shelton, WA",3.9433705223790714,1.0085432839746926
0.03503866666666667,3635.651433398496,"Sheridan, OR",3.5607016766922825,1.0149565743400808
0,53504.84,"Shoreline, WA",4.728401186532549,1
0.0054,3491.4293333333335,"Shrewsbury, NJ",3.5431276272546857,1.0023388808920566
0.00432,3796.594285714286,"Shrewsbury, NJ",3.5795085652226746,1.0018721113066356
0,3818.7161904761906,"Shrewsbury, NJ",3.5820310955061965,1
0,10563.987809101,"Sierra Madre, CA",4.02386900025788,1
0.006599,9494.797153784495,"Signal Hill, CA",3.977531428784257,1.0028564946139742
0.009,10724.21539900378,"Signal Hill, CA",4.030406023062764,1.0038911662369105
0,9738.4,"Sleepy Hollow, NY",3.9885322028010544,1
0,3087.815857142857,"Sloatsburg, NY",3.4897920181717956,1
0,7757.459555555555,"Smithfield, VA",3.8897755005193706,1
0,8636.434666666666,"Smyrna, DE",3.936384775402404,1
0,8799.939620668392,"Snohomish, WA",3.944529041500959,1
0.02052,12998.5215,"Solana Beach, CA",4.113927366634976,1.008821520374505
0.008798666666666666,13011.832,"Solana Beach, CA",4.11437182293578,1.0038044995566073
0.009,12911.6935,"Solana Beach, CA",4.111016842589834,1.0038911662369105
0,5345.471333333333,"Solvang, CA",3.7280672425691708,1
0,5140.362857142857,"Somerdale, NJ",3.711078255742895,1
0.00432,11330.061714285714,"Somers Point, NJ",4.05427060492542,1.0018721113066356
0,11100.995809523807,"Somers Point, NJ",4.04540105907033,1
0,11249,"Somersworth, NH",4.0511525224473814,1
0.00216,11292.69574612718,"Somersworth, NH",4.052836083599379,1.0009370644152802
0.007096571428571429,11329.44313646392,"Somersworth, NH",4.054246895561327,1.0030711174529428
0,11360.106492254365,"Somersworth, NH",4.055420630677711,1
0.00216,11385.550134742663,"Somersworth, NH",4.056392162675186,1.0009370644152802
0.046076,11406.63838517298,"Somersworth, NH",4.057195745869197,1.0195632382421522
0.004318666666666667,11424.235564789456,"Somersworth, NH",4.057865163090556,1.0018715347377196
0.001832,11439.205994836242,"Somersworth, NH",4.058433844528267,1.0007948995849454
0.004681866666666667,11452.413996557494,"Somersworth, NH",4.058934959066124,1.0020285638225093
0.0016205714285714285,11464.723891197364,"Somersworth, NH",4.059401479216678,1.0007032355610115
0.004486352941176471,11477,"Somersworth, NH",4.05986622041094,1.0019440407531555
0.0050680000000000005,11490.084590668865,"Somersworth, NH",4.060361021683294,1.0021954458617028
2.0761904761904763e-4,11504.731716744647,"Somersworth, NH",4.060914243208012,1.0000901584477373
0.019024,11521.67337822735,"Somersworth, NH",4.061553251545174,1.0081844126078228
0.006857142857142857,11541.64157511697,"Somersworth, NH",4.062305210051423,1.0029678553897348
0.011689333333333333,11565.36830741351,"Somersworth, NH",4.0631970174099585,1.0050471710685294
0.0015615555555555556,11593.58557511697,"Somersworth, NH",4.064255230278329,1.0006776460076126
0.0057985,11627.025378227348,"Somersworth, NH",4.065505970949445,1.0025109835992763
0.0047504999999999995,11666.419716744647,"Somersworth, NH",4.066974821196812,1.0020582309846866
0,76210,"Somerville, MA",4.882017660244066,1
0.00216,76394.0748840515,"Somerville, MA",4.88306536093661,1.0009370644152802
0.008639666666666667,76570.0823482755,"Somerville, MA",4.884064785980726,1.0037360436126266
7.957894736842105e-4,76736.274768103,"Somerville, MA",4.885006371690669,1.0003454695348926
0.0079725,76890.90451896505,"Somerville, MA",4.885880617983289,1.0034486836361238
0.0224085,77032.22397629266,"Somerville, MA",4.886678074231627,1.0096244514244102
0.0162935,77158.48551551686,"Somerville, MA",4.887389323190134,1.0070191479311752
0.00534,77267.94151206866,"Somerville, MA",4.888004962994137,1.0023129624054077
0.004544,77358.84434137911,"Somerville, MA",4.88851558721574,1.0019689640197604
0.001418,77429.44637887922,"Somerville, MA",4.888911762935561,1.000615393364486
0.0032771111111111113,77478,"Somerville, MA",4.889184006764619,1.0014209043110525
0.005844,77502.14518426733,"Somerville, MA",4.889319327131545,1.0025306296337282
9.76774193548387e-4,77497.07232758634,"Somerville, MA",4.889290900081742,1.0004240005995964
0.013852666666666668,77457.35942995708,"Somerville, MA",4.889068294379188,1.0059748477954662
0.007607368421052632,77377.58449137953,"Somerville, MA",4.888620780784479,1.0032913347420171
0.011936666666666667,77252.32551185368,"Somerville, MA",4.8879171835060875,1.0051533324860957
0.0023892173913043478,77076.16049137952,"Somerville, MA",4.886925706948127,1.001036386345388
0.004809066666666666,76843.66742995709,"Somerville, MA",4.8856137353868725,1.0020835451685364
0.004031157894736842,76549.42432758636,"Somerville, MA",4.883947602383967,1.0017471903904611
0,12360.98394141092,"Somerville, NJ",4.092088175094574,1
0,8420.078822054862,"South Amboy, NJ",3.9253677324085214,1
0,4604.045779904306,"South Bound Brook, NJ",3.663233951983681,1
0.012959,12965.524,"South Daytona, FL",4.112823568224019,1.0055918674391473
0.009853,13037.031166666668,"South Daytona, FL",4.115212014861491,1.0042581599854479
0.00288,13098.07911111111,"South Daytona, FL",4.117240765043497,1.0012489704524774
0.03183066666666667,13145.7185,"South Daytona, FL",4.11881736383802,1.013608431238583
0.001964,13177,"South Daytona, FL",4.119849503211517,1.0008521178563603
0.00864,13189.285,"South Daytona, FL",4.120254179366695,1.0037361871374237
0.01296,13151.593333333334,"South Daytona, FL",4.119011392317349,1.005592296177396
0,13099.446666666669,"South Daytona, FL",4.117286103408554,1
0.0018800000000000002,13023.652777777776,"South Daytona, FL",4.114766154335852,1.0008157071013302
0,12643.537777777778,"South Daytona, FL",4.101902958296515,1
0,20912.648714285715,"South El Monte, CA",4.320429808917226,1
0,96927.70406229244,"South Gate, CA",4.986452406254713,1
0.009,95155.37403503952,"South Gate, CA",4.978437884746309,1.0038911662369105
0.001236,10444.460842105264,"South Miami, FL",4.0189276053281295,1.0005364565177575
0,10406.452868421053,"South Miami, FL",4.017344452801091,1
0.004137538461538462,10416.271719298244,"South Miami, FL",4.017753992245671,1.0017932029523249
7.2e-4,10433.298236842104,"South Miami, FL",4.018463245723885,1.0003125795118446
7.854545454545455e-4,10457.374105263158,"South Miami, FL",4.019464172868042,1.0003409846784177
0.009179666666666668,10488.34100877193,"South Miami, FL",4.020748204566875,1.0039684916043297
0.010831466666666666,10526.040631578948,"South Miami, FL",4.022306299199577,1.0046787528234513
0.004614571428571429,10570.314657894736,"South Miami, FL",4.024128999905909,1.001999473092023
0.0024630769230769233,10621.004771929824,"South Miami, FL",4.02620649218972,1.0010683854978346
0.028488285714285716,10677.952657894735,"South Miami, FL",4.02852866119429,1.0121993495274686
0.00755125,10741,"South Miami, FL",4.031085148039481,1.0032671461542009
0.004218222222222222,10809.973368421051,"South Miami, FL",4.033864797515134,1.0018280976783978
0.014376499999999999,10884.638877192983,"South Miami, FL",4.0368539228302405,1.006199179379787
0.0019636363636363636,10964.74752631579,"South Miami, FL",4.040038242533225,1.0008519602406227
0.006290666666666667,11050.050315789476,"South Miami, FL",4.043403556272204,1.002723444632628
0.002332,11140.298245614034,"South Miami, FL",4.0469358001784,1.0010115956691548
0.0038937777777777777,11235.242315789474,"South Miami, FL",4.0506210964315965,1.0016877624449723
3.5999999999999997e-4,11334.633526315787,"South Miami, FL",4.054445797007266,1.0001563178779551
0.00108,11438.222877192982,"South Miami, FL",4.05839652169384,1.000468784942128
0,3537.997830940989,"South Nyack, NY",3.54888029645762,1
0,24387.593891852997,"South Pasadena, CA",4.387186762076231,1
0.009179,5859.104,"South Pasadena, FL",3.7679053235650746,1.0039682047081904
0.00144,5778,"South Pasadena, FL",3.7618526944663833,1.000624934209221
0,23107.673378678577,"South Plainfield, NJ",4.36377501424342,1
0,23163,"South Portland, ME",4.364813556261336,1
0,23193.639630197733,"South Portland, ME",4.3653876293733225,1
0.005815076923076923,23212.25431016769,"South Portland, ME",4.365736029291547,1.0025181413022288
0,23222.141760395465,"South Portland, ME",4.365920973236482,1
0.00216,23226.599701366675,"South Portland, ME",4.366004332903495,1.0009370644152802
0,23228.92585356693,"South Portland, ME",4.366047823599714,1
0.016093333333333334,23232.417937481827,"South Portland, ME",4.366113104858172,1.006933601934075
0.001685,23240.373673596976,"South Portland, ME",4.366261793306609,1.0007311703638262
0.00597475,23256.090782397983,"South Portland, ME",4.366555388115107,1.0025870800506347
9.6e-4,23282.866984370456,"South Portland, ME",4.367055109590728,1.0004167227077163
0.005084533333333334,23324,"South Portland, ME",4.367821652418537,1.0022025899319316
0.0058316,23382.539096357952,"South Portland, ME",4.368910242227881,1.0025252756377105
3.835294117647059e-4,23460.539726858584,"South Portland, ME",4.370356510462178,1.0001665327741096
0.019890285714285715,23559.80889150189,"South Portland, ME",4.3721901966025545,1.0085534552210806
0.008329411764705882,23682.153590287875,"South Portland, ME",4.374439531482924,1.003602435225261
0.016332923076923078,23829.380823216536,"South Portland, ME",4.377130982677971,1.0070359943369636
0.00135175,24003.297590287875,"South Portland, ME",4.38028900223915,1.000586661145581
0.005865777777777778,24205.71089150189,"South Portland, ME",4.383935783299143,1.002540032549419
0.0047865,24438.427726858583,"South Portland, ME",4.388091032258844,1.0020737913862618
0,16121.102936970754,"South River, NJ",4.207421689724371,1
0,61574.78550910511,"South San Francisco, CA",4.78940996074815,1
0.00432,3598.4466666666667,"South Toms River, NJ",3.5562357429663285,1.0018721113066356
0,3627.9777777777776,"South Toms River, NJ",3.5597843087852805,1
0,3912.7882687014426,"Southampton, NY",3.5925973271416405,1
0.0032979999999999997,3957.5036048464663,"Southampton, NY",3.5975310447700384,1.0014299465134873
0.002921,3999.832606955235,"Southampton, NY",3.6021503810724607,1.0012667250290883
0.0074163076923076925,4016.2157321165782,"Southampton, NY",3.603925154796659,1.0032089767812302
0.0014727272727272727,4028.66521391047,"Southampton, NY",3.605268966292251,1.0006391268135826
0.006567692307692307,4036.6968907633495,"Southampton, NY",3.6061337134164826,1.0028429867826918
0.012719555555555555,4039.8266011016567,"Southampton, NY",3.606470214510835,1.005489196261488
0.029348,4037.570183351831,"Southampton, NY",3.606227634568486,1.0125622250337596
0.008576363636363635,4029.4434759403134,"Southampton, NY",3.605352834865019,1.0037087860890452
0.00598192,4014.962317293542,"Southampton, NY",3.6037896290701656,1.0025901754368143
5.4e-4,3993.6425458379576,"Southampton, NY",3.6014779232456,1.0002344557228784
0.007096571428571429,3965,"Southampton, NY",3.598352709869284,1.0030711174529428
0.0063274285714285715,3928.4902118017017,"Southampton, NY",3.594336211301058,1.0027393100294681
0,3883.3274876474698,"Southampton, NY",3.589315838147007,1
0.00576,3828.665827537304,"Southampton, NY",3.5831608795591503,1.002494359337486
0.00243,3763.6592314712047,"Southampton, NY",3.5757256709511953,1.0010540554317204
0.013373000000000001,3687.461699449171,"Southampton, NY",3.5668452781551845,1.005769328899569
0.011977142857142858,3599.227231471205,"Southampton, NY",3.556329912506089,1.0051707033702628
0.004776444444444444,3498.1098275373042,"Southampton, NY",3.543957574019019,1.0020694450956393
0.0025205217391304348,3383.26348764747,"Southampton, NY",3.529464168426268,1.0010932714536593
0,8099.75819047619,"Spotswood, NJ",3.9085256685737333,1
0.0054,5259.939666666667,"Spring Lake Heights, NJ",3.721063321264183,1.0023388808920566
0.00432,5000.986357142857,"Spring Lake Heights, NJ",3.6991425028631655,1.0018721113066356
0,4872.692238095238,"Spring Lake Heights, NJ",3.687858101065977,1
0.0054,3534.9113333333335,"Spring Lake, NJ",3.548501366090225,1.0023388808920566
0.00432,3416.8504285714284,"Spring Lake, NJ",3.5337530532743027,1.0018721113066356
0,3244.905619047619,"Spring Lake, NJ",3.5113358877259713,1
0.00648,11525.335417409366,"St. Augustine, FL",4.061691253438162,1.0028051493429673
0.00504,11524.245324651729,"St. Augustine, FL",4.061650178487593,1.0021833467650432
0,11556.313854352342,"St. Augustine, FL",4.062856907286097,1
0.002074,12018.046633443651,"St. Augustine, FL",4.079870020224509,1.0008997939913011
0,6101.53669862147,"St. Helena, CA",3.7855103997993247,1
0.032397333333333334,10634.239121676252,"St. Helens, OR",4.026747258983178,1.0138468740972149
0.009179,243797.4823360503,"St. Petersburg, FL",5.387030997774856,1.0039682047081904
0.00144,248232,"St. Petersburg, FL",5.394859515942865,1.000624934209221
0.00108,115446.6973557327,"Stamford, CT",5.062385275185877,1.000468784942128
7.999999999999999e-4,122059.2767459052,"Stamford, CT",5.08657435029273,1.0003472966853635
0,4384.6,"Stanwood, WA",3.6420290181954234,1
0.00108,6065.0346666666665,"Steilacoom, WA",3.7829048879230487,1.000468784942128
0,250183.24019391584,"Stockton, CA",5.398259948793102,1
0,7055.774190476191,"Stratford, NJ",3.8486062206792564,1
0.001236,11331.314488038275,"Stuart, FL",4.054318618312614,1.0005364565177575
0,12172.448724880383,"Stuart, FL",4.085413630819047,1
0.007684,12428.563291866029,"Stuart, FL",4.094455870132831,1.0033243628911115
8.1e-4,12699.739949760766,"Stuart, FL",4.103829023848606,1.000351636136924
6.646153846153846e-4,12981.374947368422,"Stuart, FL",4.113354147948827,1.0002885429197124
0,13268.864533492822,"Stuart, FL",4.122866489356007,1
0.0057599999999999995,13557.6049569378,"Stuart, FL",4.132215007328149,1.002494359337486
0.00822909090909091,13842.992466507178,"Stuart, FL",4.141261354291893,1.003559224186264
0.0027536,14120.423311004784,"Stuart, FL",4.149878471854816,1.0011942298232963
0.007492727272727272,14385.29373923445,"Stuart, FL",4.157948923476673,1.0032419198089555
0.0037028571428571427,14633,"Stuart, FL",4.1653630506973744,1.0016051604152265
0.008537142857142858,14859.378133971291,"Stuart, FL",4.1720298605287125,1.00369189723481
0.0120952,15062.023349282295,"Stuart, FL",4.177912149296997,1.0052213651620028
0.00216,15238.970645933014,"Stuart, FL",4.18298413049954,1.0009370644152802
0.0079192,15388.255023923444,"Stuart, FL",4.187217596645635,1.0034257182199848
0.019438666666666667,15507.911483253589,"Stuart, FL",4.190581317258743,1.0083611020813084
0.003428,15595.975023923444,"Stuart, FL",4.193040376700211,1.001486215563399
0.006273333333333333,15650.480645933014,"Stuart, FL",4.194555428524094,1.002715963855848
8.64e-4,15669.463349282298,"Stuart, FL",4.195081838016864,1.0003750684261266
0,10806.730242446663,"Suffern, NY",4.033734496295347,1
0.00135,79892.81983482286,"Suffolk, VA",4.902513185879179,1.0005859021555383
0,26329.85879720839,"Suisun City, CA",4.420465024119599,1
0,3605.4,"Sultan, WA",3.5570738943660127,1
0,21677.029571809988,"Summit, NJ",4.336019804389397,1
0,8872.570743221691,"Sumner, WA",3.948098416001094,1
0.008287142857142858,15315,"Sunny Isles Beach, FL",4.18514535767565,1.0035842293315613
0.005218545454545455,15866.7,"Sunny Isles Beach, FL",4.200513980964187,1.0022604923700773
0.00216,16418.4,"Sunny Isles Beach, FL",4.215357283023977,1.0009370644152802
0.00216,16970.1,"Sunny Isles Beach, FL",4.229709992491374,1.0009370644152802
0.006290666666666667,17521.8,"Sunny Isles Beach, FL",4.243603504080279,1.002723444632628
0.011255428571428572,18073.5,"Sunny Isles Beach, FL",4.257066292121787,1.0048608659847669
0.0038937777777777777,18625.2,"Sunny Isles Beach, FL",4.270124261908394,1.0016877624449723
0.0028280000000000002,19176.9,"Sunny Isles Beach, FL",4.282801049740606,1.001226451408764
8.64e-4,19728.6,"Sunny Isles Beach, FL",4.295118280409123,1.0003750684261266
0,134255.60226681395,"Sunnyvale, CA",5.127935651969668,1
0.001236,57202.595,"Sunrise, FL",4.757423323191648,1.0005364565177575
0.00324,66849.645,"Sunrise, FL",4.825105601853642,1.0014048395083297
0.004889818181818182,69296.97333333333,"Sunrise, FL",4.8407205335581205,1.002118445857111
0.001962666666666667,71721.775,"Sunrise, FL",4.855657084346261,1.0008515399317097
6.646153846153846e-4,74096.84,"Sunrise, FL",4.8698055481985785,1.0002885429197124
0.007919666666666667,76394.95833333333,"Sunrise, FL",4.883070383183532,1.0034259192983168
0.0114908,78588.92,"Sunrise, FL",4.895366846686884,1.0049619370055838
0.006458222222222222,80651.515,"Sunrise, FL",4.906617914608947,1.002795752165634
0.0023216,82555.53333333333,"Sunrise, FL",4.916751448020858,1.001007089491517
0.012499636363636364,84273.765,"Sunrise, FL",4.9256975501654745,1.0053948759111067
0.00819090909090909,85779,"Sunrise, FL",4.933386041903054,1.0035427770641892
0.00504,87045.337,"Sunrise, FL",4.939750500276343,1.0021833467650432
0.00216,88052.10933333333,"Sunrise, FL",4.944744696390368,1.0009370644152802
0.0027,88779.959,"Sunrise, FL",4.948319831905373,1.0011710149414006
0.007077,89209.528,"Sunrise, FL",4.950416109785341,1.0030626775016371
0.01804342857142857,89321.45833333333,"Sunrise, FL",4.950960667219703,1.0077663049031298
0.0038937777777777777,89096.392,"Sunrise, FL",4.949864991841751,1.0016877624449723
0.003535,88514.971,"Sunrise, FL",4.947021637832159,1.0015325238507045
8.64e-4,87557.83733333333,"Sunrise, FL",4.942299986072344,1.0003750684261266
0.002778,3957.226875,"Surfside, FL",3.597500683184368,1.0012047973809044
0.0216,4108,"Surfside, FL",3.6137361412618714,1.009280884255359
0.0025919999999999997,4170.14125,"Surfside, FL",3.6202548968841652,1.0011242349172538
0.00336175,4237.957619047619,"Surfside, FL",3.627259074528644,1.0014575409008575
0.0018116923076923076,4310.8175,"Surfside, FL",3.634660370819624,1.000786096104822
0.003991076923076923,4388.089285714285,"Surfside, FL",3.6423744156361826,1.0017298529879946
0.007868285714285715,4469.141369047619,"Surfside, FL",3.650321257992441,1.0034037796044344
0.011913714285714286,4553.342142857143,"Surfside, FL",3.658425653677748,1.005143481864243
0.004614571428571429,4640.0599999999995,"Surfside, FL",3.6666171830496,1.001999473092023
0.0027145454545454547,4728.663333333333,"Surfside, FL",3.674830227909208,1.0011773148963505
0.010742769230769231,4818.520535714286,"Surfside, FL",3.6830038351162555,1.0046406431104267
0.008287142857142858,4909,"Surfside, FL",3.6910814921229687,1.0035842293315613
0.005218545454545455,4999.505053571429,"Surfside, FL",3.6990138705164064,1.0022604923700773
0.00216,5089.578761904762,"Surfside, FL",3.706767161278315,1.0009370644152802
0.00216,5178.799125,"Surfside, FL",3.7143129179314083,1.0009370644152802
0.006290666666666667,5266.744142857143,"Surfside, FL",3.7216246728873603,1.002723444632628
0.011255428571428572,5352.991815476191,"Surfside, FL",3.728677702955463,1.0048608659847669
0.0038937777777777777,5437.120142857143,"Surfside, FL",3.735448798103177,1.0016877624449723
0.0023566666666666666,5518.707125,"Surfside, FL",3.7419160347272467,1.0010222832112143
8.64e-4,5597.330761904762,"Surfside, FL",3.7480585539776703,1.0003750684261266
0,6172.534464674224,"Swarthmore, PA",3.790533877001289,1
0.001236,12640.2555,"Sweetwater, FL",4.101790209203037,1.0005364565177575
0,14182.9585,"Sweetwater, FL",4.151797451918343,1
0.004137538461538462,14382.376888888888,"Sweetwater, FL",4.157860860458481,1.0017932029523249
7.2e-4,14515.0195,"Sweetwater, FL",4.161847542935567,1.0003125795118446
7.854545454545455e-4,14588.650666666666,"Sweetwater, FL",4.164044893308441,1.0003409846784177
0.009179666666666668,14611.034722222224,"Sweetwater, FL",4.164710695544505,1.0039684916043297
0.011142285714285714,14589.936,"Sweetwater, FL",4.164083152523776,1.0048122728537243
0.004614571428571429,14533.118833333334,"Sweetwater, FL",4.162388706734491,1.001999473092023
0.0026683333333333333,14448.347555555556,"Sweetwater, FL",4.1598482374441845,1.0011572990984146
0.016497666666666667,14343.3865,"Sweetwater, FL",4.156681978489142,1.0071063860680523
0.00755125,14226,"Sweetwater, FL",4.1531133315106095,1.0032671461542009
0.0037964,14103.3745,"Sweetwater, FL",4.149353830851404,1.0016456338017679
0.014376499999999999,13980.38488888889,"Sweetwater, FL",4.145550191424971,1.006199179379787
0.0019636363636363636,13861.328166666666,"Sweetwater, FL",4.141836175804214,1.0008519602406227
0.006290666666666667,13750.501333333334,"Sweetwater, FL",4.138350115270891,1.002723444632628
0.002332,13652.201388888889,"Sweetwater, FL",4.135234496249502,1.0010115956691548
0.0038937777777777777,13570.725333333334,"Sweetwater, FL",4.132635061743434,1.0016877624449723
3.5999999999999997e-4,13510.370166666668,"Sweetwater, FL",4.130699392371384,1.0001563178779551
0.00108,13475.432888888889,"Sweetwater, FL",4.1295749529054175,1.000468784942128
0,195761.16891785117,"Tacoma, WA",5.291728768071544,1
0.001236,40793.56,"Tamarac, FL",4.610602253298221,1.0005364565177575
0.00324,46091.8425,"Tamarac, FL",4.663633491461456,1.0014048395083297
0.004889818181818182,47326.88444444445,"Tamarac, FL",4.6751170919465865,1.002118445857111
0.001962666666666667,48524.0725,"Tamarac, FL",4.6859661929285386,1.0008515399317097
6.646153846153846e-4,49680.35333333333,"Tamarac, FL",4.696193417627332,1.0002885429197124
0.007919666666666667,50792.67361111111,"Tamarac, FL",4.705809623959505,1.0034259192983168
0.012203499999999999,51857.98,"Tamarac, FL",4.714823970498741,1.0052678346799993
0.00803309090909091,52873.21916666667,"Tamarac, FL",4.723243966877436,1.0034747890175755
0.0023216,53835.33777777778,"Tamarac, FL",4.731075509295457,1.001007089491517
0.012499636363636364,54741.2825,"Tamarac, FL",4.738322901522932,1.0053948759111067
0.00819090909090909,55588,"Tamarac, FL",4.74498886151134,1.0035427770641892
0.005328,56372.738,"Tamarac, FL",4.75107683274374,1.0023077785224566
0.00216,57093.948444444446,"Tamarac, FL",4.756597685132845,1.0009370644152802
0.0027,57750.384333333335,"Tamarac, FL",4.761562398973222,1.0011710149414006
0.008088,58340.79866666667,"Tamarac, FL",4.765979814209207,1.003498445052227
0.02006866666666667,58863.944444444445,"Tamarac, FL",4.76985673847632,1.0086294075959095
0.0038937777777777777,59318.57466666667,"Tamarac, FL",4.773198028388342,1.0016877624449723
0.003535,59703.44233333333,"Tamarac, FL",4.7760066461892885,1.0015325238507045
8.64e-4,60017.300444444445,"Tamarac, FL",4.778283693220624,1.0003750684261266
0.009179,292438.2432909184,"Tampa, FL",5.466035651463359,1.0039682047081904
0.00144,303447,"Tampa, FL",5.482084279437868,1.000624934209221
0.009179,19863.583616626587,"Tarpon Springs, FL",4.298079466200008,1.0039682047081904
0.00144,21003,"Tarpon Springs, FL",4.3223020096150195,1.000624934209221
0,11272.630522417709,"Tarrytown, NY",4.052063797318956,1
0,47984.58670000122,"Taunton, MA",4.681110809111975,1
0.042589,49190.330195238465,"Taunton, MA",4.691888566585374,1.0181131385226112
0,49832,"Taunton, MA",4.697517032951258,1
0.002016,50493.4415666664,"Taunton, MA",4.703243573568435,1.0008746563178859
0.0060762222222222224,51166.94830052865,"Taunton, MA",4.708998003260511,1.0026308849311505
0.00198,51844.07563333279,"Taunton, MA",4.7147075123772675,1.0008590528921804
0.00644075,52516.37899682483,"Taunton, MA",4.7203030434718976,1.0027882127016048
0.0198708,53175.41382275079,"Taunton, MA",4.725719045490732,1.008545157643242
0.019282666666666667,53812.73554285668,"Taunton, MA",4.730893140147971,1.0082946389132417
0.006469411764705882,54419.899588888526,"Taunton, MA",4.735765716481982,1.0028005805126385
0.0056422564102564104,54988.46139259235,"Taunton, MA",4.740279465901726,1.0024435138229197
0.0013504,55509.976385714166,"Taunton, MA",4.744378866229332,1.0005860756390936
0.0055292,55976,"Taunton, MA",4.748009619418495,1.0023946867823277
0.0052554,56378.23526190486,"Taunton, MA",4.751119180727011,1.0022764147109382
0.0011154117647058823,56708.97557671975,"Taunton, MA",4.753659460248472,1.000484147212881
0.012645142857142858,56960.66194444467,"Taunton, MA",4.7555826520257805,1.0054572839601192
0.00657,57125.73536507962,"Taunton, MA",4.756839406041249,1.0028439824602742
0.009845714285714286,57196.63683862461,"Taunton, MA",4.757378085975783,1.0042550267007766
0.005247714285714286,57165.80736507962,"Taunton, MA",4.75714393854197,1.0022730942850406
0.0040544,57025.68794444467,"Taunton, MA",4.756078148908948,1.0017572436653572
0.002310727272727273,56768.71957671975,"Taunton, MA",4.7541167489623515,1.0010023784376307
0,33800.25119047619,"Temple City, CA",4.528932776462936,1
0.009179,19274.571428571428,"Temple Terrace, FL",4.285007261669652,1.0039682047081904
0.00144,20918,"Temple Terrace, FL",4.32054091992458,1.000624934209221
0,14357.170389114975,"Tenafly, NJ",4.157099102821662,1
0.002778,4259.6615,"Tequesta, FL",3.629477031848488,1.0012047973809044
0.00324,4580.468,"Tequesta, FL",3.6610046575119766,1.0014048395083297
0.007684,4662.544,"Tequesta, FL",3.668716078636572,1.0033243628911115
0.002141090909090909,4744.661,"Tequesta, FL",3.6762967117389516,1.0009288699240662
5.76e-4,4826.252,"Tequesta, FL",3.683699971151974,1.0002500816049862
0.0066956,4906.75,"Tequesta, FL",3.6908824317269735,1.002898170429311
0.010079555555555555,4985.588,"Tequesta, FL",3.697803487585105,1.0043555808896898
0.009343333333333334,5062.1990000000005,"Tequesta, FL",3.7044249968917775,1.0040389188725456
0.002099555555555556,5136.016,"Tequesta, FL",3.71071091840117,1.000910869515903
0.009745846153846154,5206.472,"Tequesta, FL",3.716626943472748,1.0042120752649781
0.0101825,5273,"Tequesta, FL",3.7221401254574156,1.0043998406965604
0.008537142857142858,5335.0645,"Tequesta, FL",3.7272210705008435,1.00369189723481
0.010439333333333333,5392.256,"Tequesta, FL",3.7318510352981136,1.0045102436410362
0.001542857142857143,5444.1965,"Tequesta, FL",3.7360135566952595,1.000669537975496
0.0079192,5490.508,"Tequesta, FL",3.7396916206155923,1.0034257182199848
0.0224624,5530.8125,"Tequesta, FL",3.74286745133688,1.0096473462414668
0.003361,5564.732,"Tequesta, FL",3.7455222904415524,1.0014572162711979
0.006273333333333333,5591.8885,"Tequesta, FL",3.7476361613061817,1.002715963855848
8.64e-4,5611.904,"Tequesta, FL",3.74918761435101,1.0003750684261266
0,118775.51871132376,"Thousand Oaks, CA",5.07473059214307,1
0,8832.866666666667,"Tiburon, CA",3.9461508399792073,1
0.026279,4456.423472961661,"Tillamook, OR",3.6490838957496323,1.011265442343847
0.0054,14569.272,"Tinton Falls, NJ",4.163467659319506,1.0023388808920566
0.00432,16605.896,"Tinton Falls, NJ",4.220288465922423,1.0018721113066356
0,17212.792,"Tinton Falls, NJ",4.235876550936021,1
0.007924,3521.722702688414,"Toledo, OR",3.5468784582729196,1.0034277864498087
0,139098.65593495936,"Torrance, CA",5.1433260557596,1
0.009,144483.39896341463,"Torrance, CA",5.159820955674678,1.0038911662369105
0,10529.81528180465,"Totowa, NJ",4.02246199499201,1
0,62087.09692734413,"Tracy, CA",4.793008348417098,1
0.009179,7510.408214285714,"Treasure Island, FL",3.8757213647487165,1.0039682047081904
0.00144,7450,"Treasure Island, FL",3.8722145633975855,1.000624934209221
0,84576.05937898984,"Trenton, NJ",4.9272525812876,1
0,6361.740459571669,"Tuckahoe, NY",3.803644208435859,1
0.00432,3491.68,"Tuckerton, NJ",3.5431587973180254,1.0018721113066356
0,3432.12,"Tuckerton, NJ",3.5356889838589014,1
0,17801.17511111111,"Tukwila, WA",4.250473068659549,1
0.024298,13367.549027113238,"Tumwater, WA",4.126084273102379,1.010426324733244
0,15580.32090078258,"Ukiah, CA",4.192604272053132,1
0,6484.881352472089,"Union Beach, NJ",3.811968999773592,1
0,68655.51557142856,"Union City, CA",4.836681758505681,1
0,68207.43294714336,"Union City, NJ",4.83383807195856,1
